prefix,input_text,target_text
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,इटली में बेरोजगारी दर 10 प्रतिशत पर रहती है: केवल प्रवासियों की उपस्थिति के लिए स्थिति को विशेषता देना बहुत सरल है।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"किसी भी इंसान, एक व्यक्ति होने के एकमात्र तथ्य के लिए, इतालवी या विदेशी होने की परवाह किए बिना नौकरी करने का अधिकार है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,वे अक्सर ऐसे काम करते हैं जो इटालियंस में अब कोई दिलचस्पी नहीं रखते हैं।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"वे अक्सर शोषण करते हैं, वे उन स्थितियों में रहते हैं जो बहुत कम इटालियंस स्वीकार करेंगे, यह एक महत्वपूर्ण स्थिति नहीं है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"उनके पास काम करने के लिए कम पहुंच है, खासकर जब यह शरण चाहने वालों की बात आती है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"वे कम योग्य काम करते हैं जो शायद अधिकांश इटालियंस नहीं करना चाहते हैं (जैसे कृषि कार्य, फाउंड्री वर्कर, आदि)।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,कुछ प्रवासी इटालियंस के लिए नौकरी करते हैं।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,वे कई भूमिकाएं लेते हैं (जैसे परिवार सहायक) जो समाज के लिए बेहद मूल्यवान हैं
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,आप किस तरह के काम का जिक्र कर रहे हैं?
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"कुछ महत्वपूर्ण संदर्भों में, जहां समाज माफिया अपराध (जैसे कि विला लिटर्नो, रोसार्नो या पुगलिया) की एड़ी के नीचे रहता है, प्रवासियों ने अपने जीवन को दांव पर रखा है, जो उन सभी लोगों के लाभ के लिए अग्रणी ट्रेड यूनियन संघर्ष करता है जो वहां रहते हैं और वहां काम करते हैं। ।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,आप किस तरह के काम का जिक्र कर रहे हैं?
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"वे हमारी नौकरी चुराने के लिए नहीं आते हैं, लेकिन उन्हें कानूनी रूप से करने की अनुमति देना आवश्यक होगा।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,वास्तविकता यह है कि शरण चाहने वालों द्वारा की जाने वाली नौकरियों को अक्सर हमारे हमवतन द्वारा अस्वीकार कर दिया जाता है ...
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,वे ऐसी नौकरी नहीं चुरा सकते जो पेश की जाती है या दी गई है
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,कानूनी रूप से भुगतान किए गए काम तक पहुंच उतना आसान नहीं है जितना कि यह नागरिकों के लिए है।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,उनके लिए हमारे काम को चुराना मुश्किल है जब उन्हें सबसे अच्छा समय दिया जाता है
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,कई आर्थिक क्षेत्रों को उनके काम से जीवित रखा जाता है।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,वे अक्सर अंडरपेड और थका देने वाले काम करते हैं जो मेरे बच्चे नहीं करेंगे।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"काम के बिना वे कथित तौर पर ""चोरी"" करते हैं, आपके पास अपने पास्ता के लिए टमाटर की चटनी नहीं होगी"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"यह सच नहीं है, कम से कम हमेशा नहीं। दौड़ एक उदाहरण थी कि कैसे प्रवासी एक क्षेत्र की अर्थव्यवस्था को पुनर्जीवित करने में महत्वपूर्ण थे।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"सच कहूं तो, कई इटालियंस नहीं हैं जो खेतों में काम करने के लिए 2 यूरो दैनिक वेतन को स्वीकार करेंगे।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,प्रवासियों के स्वागत को सीमित करके बेरोजगारी की समस्याओं को कम या हल नहीं किया जाएगा।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,ज्यादातर वे विनम्र काम करते हैं जो इटालियंस करने को तैयार नहीं हैं।
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"कई अवसरों पर उन्होंने युवा लोगों द्वारा छोड़ दिया गया, भारी और विनम्र काम स्वीकार करते हुए आर्थिक रूप से पुनर्जीवित क्षेत्रों को फिर से तैयार किया। इसलिए, उन्होंने नौकरियां पैदा की हैं, उन्हें चोरी नहीं किया है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"अधिक बार ऐसा नहीं है, प्रवासी नौकरी करते हैं, छोटे व्यवसायों को खोलते हैं और स्थानीय लोगों को बढ़ाते हैं।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"हालांकि यह दुर्भाग्य से सच है कि हमारी राष्ट्रीय रोजगार की स्थिति वास्तव में चिंताजनक है, क्या आपको नहीं लगता कि विदेशी अक्सर ऐसी गतिविधियाँ करते हैं जो हम नहीं करना चाहते हैं?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"मैं आपको सुनता हूं, और आप हमारे देश में रोजगार की स्थिति के बारे में कितने चिंतित हैं, लेकिन प्रवासियों के रिसेप्शन सेक्टर भी कई इटालियंस को ऑपरेटर, भाषा शिक्षकों, सांस्कृतिक मध्यस्थों के रूप में काम करने वाले काम की पेशकश कर रहे हैं, मुझे लगता है कि यह एक पहलू है जो अक्सर उपेक्षित होता है लेकिन विचार करना आवश्यक है। क्या आप सहमत नहीं हैं?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"वास्तव में वे हमारी तुलना में बहुत वंचित हैं, कम से कम नौकरी की तलाश में। वे भाषा नहीं बोलते हैं, उनके पास आवास की एक निश्चितता नहीं है, वे स्थानीय रीति -रिवाजों को नहीं जानते हैं। हमारे लिए एक ही नौकरियों तक पहुंचना बहुत सरल है - अगर हम इसे निश्चित रूप से चाहते हैं।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"यदि आपका मतलब है कि वे इटालियंस की तुलना में कम मजदूरी स्वीकार करते हैं, तो आपको नहीं लगता कि असली समस्या उन लोगों की बेईमानी है जो इस तरह की मजदूरी की पेशकश करते हैं, उनका शोषण करते हैं?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,हम अक्सर उन्हें बहुत प्रतिबंधात्मक श्रम कानूनों के कारण काम करने का मौका भी नहीं देते हैं
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"मैं थोड़ा हैरान हूं: अक्सर उन पर आलसी होने का आरोप लगाया जाता है, अब उन पर काम करने का आरोप है?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,तो वे आलसी नहीं हैं!
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"वे हमारे लिए महत्वपूर्ण काम करते हैं, जैसे कि पारिवारिक सहायक, लेकिन अक्सर इटालियन अब ऐसा नहीं करते हैं क्योंकि ये नौकरियां विनम्र और थका देने वाली हैं।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"काम एक अधिकार और एक अवसर दोनों होना चाहिए जो शरण चाहने वालों के एकीकरण की सुविधा प्रदान करता है, जिन्हें शरणार्थी का दर्जा दिया गया है, जिससे उन्हें देश के धन में योगदान करने की अनुमति मिलती है, अक्सर इटालियंस द्वारा इनकार करने वाली गतिविधियों का प्रदर्शन किया।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"यदि चोरी की गई नौकरी एक अवैध है, तो चोरी करना मुश्किल है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"क्या आप मानते हैं कि जो लोग एक इतालवी के बजाय एक प्रवासी को काम पर रखते हैं, वे एक सहज अच्छाई के कारण या उससे लाभ के लिए करते हैं?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"शरण चाहने वालों के पास अक्सर अल्पकालिक प्लेसमेंट या काम से संबंधित बर्सरी होते हैं और इसलिए यह सत्यापित करना मुश्किल है कि कितनी नौकरियां ""चोरी"" हो सकती हैं"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"क्या आप उन्हें सरकारी कॉफर्स पर उदासीन रूप से तौलना पसंद करेंगे? क्या उन्हें आर्थिक रूप से स्वतंत्र होने, उन्हें एकीकृत करने का अवसर देना बेहतर नहीं है?"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"हालांकि, जो उद्यमी उन्हें काम पर रखते हैं, वे इतालवी हैं और अक्सर अवैध काम का सहारा लेते हैं, करों का भुगतान नहीं करते हैं। हमें शायद बेहतर नियंत्रण करना चाहिए जो इन लोगों की त्वचा पर पैसा और अटकलें बनाता है, इस प्रकार राष्ट्रीयता की परवाह किए बिना हम सभी को नुकसान पहुंचाता है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"जब हम शरणार्थियों और शरण चाहने वालों को काम करने का अवसर देते हैं, तो उन्हें श्रम बाजार तक कानूनी पहुंच प्रदान करते हैं, उनमें से कई ऐसे काम करने के लिए सहमत हैं जो इटालियंस अब करने का इरादा नहीं रखते हैं। क्या यह हमारे देश के लिए एक फायदा नहीं है?"
counterspeech,जिप्सियों को परिषद के घरों के लिए प्राथमिकता मिलती है।,"सांख्यिकीय रूप से, यह लगभग कभी नहीं होता है कि उन्हें प्राथमिकता मिलती है।"
counterspeech,जिप्सियों को परिषद के घरों के लिए प्राथमिकता मिलती है।,"वास्तव में उनमें से 60% के पास इतालवी नागरिकता है, इसलिए उन्हें जातीयता से पहचानना अनुचित है।"
counterspeech,जिप्सियों को परिषद के घरों के लिए प्राथमिकता मिलती है।,सामाजिक आवास प्राप्त करने की प्रक्रिया उन सभी के लिए समान है जो रैंकिंग में दाखिला लेते हैं। जातीयता के आधार पर कोई भेदभाव या विशेषाधिकार प्राप्त नहीं है।
counterspeech,जिप्सियों को परिषद के घरों के लिए प्राथमिकता मिलती है।,"ग्रेडर के माध्यम से आवास प्राप्त करने की प्रक्रिया सभी के लिए समान है। कानून श्रेणियों, जातीय समूहों या अल्पसंख्यकों के अनुसार अंतर नहीं करता है।"
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,"क्षमा करें, आप किन प्रवासियों के बारे में बात कर रहे हैं? सभी आर्थिक प्रवासी नहीं हैं, वे युद्ध या उत्पीड़न से भी बच जाते हैं। यदि एक दिन हमारे देश में स्थिति बदल जाती है और आपको खतरा महसूस होता है, तो क्या आप अपने स्मार्टफोन को घर पर छोड़ देंगे, जिस देश में आप भाग लेंगे?"
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,अक्सर एक मोबाइल फोन उनके लिए एकमात्र संपत्ति है।
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,मोबाइल फोन उन्हें अपने परिवार के संपर्क में रहने के लिए परोसता है।
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,"यह सच नहीं है। ये आम तौर पर कम गुणवत्ता वाले होते हैं, अक्सर आउट-ऑफ-डेट स्मार्टफोन।"
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,"प्रवासियों के यहां पहुंचने का कारण हमेशा आर्थिक नहीं होता है, उनमें से कई अमीर लोग हैं जो उत्पीड़न और युद्धों से भाग रहे हैं।"
counterspeech,प्रवासियों का कहना है कि वे गरीब हैं लेकिन उनके पास iPhone है,"एक ऐसे व्यक्ति के लिए जो अकेला है, घर से दूर, देश की भाषा को जाने बिना जहां वह/वह है, इंटरनेट वास्तव में एक 'उत्तरजीविता उपकरण' है।"
counterspeech,हमें समलैंगिकों को खत्म करना चाहिए।,क्या आप वास्तव में अन्य मनुष्यों को मारना चाहते हैं? वास्तव में क्या? निजी यौन प्राथमिकताओं पर?
counterspeech,हमें समलैंगिकों को खत्म करना चाहिए।,क्या आप वास्तव में किसी को मारना चाहते हैं?
counterspeech,हमें समलैंगिकों को खत्म करना चाहिए।,कोई भी यह तय करने के लिए कसौटी की घोषणा नहीं कर सकता है कि कौन जीवित रहेगा या कौन मर जाएगा।
counterspeech,दो आदमी एक परिवार का गठन नहीं करते हैं,"एक पुरुष और एक महिला स्वचालित रूप से एक परिवार का गठन नहीं करती है, तो क्या?"
counterspeech,दो आदमी एक परिवार का गठन नहीं करते हैं,क्या महत्वपूर्ण बात बच्चे की खुशी नहीं होनी चाहिए? व्यक्तिगत रूप से मैं दो लोगों के लिए खुश रहूंगा जो मुझे केवल एक या कोई भी नहीं होने के बजाय बिना शर्त प्यार करते हैं।
counterspeech,दो आदमी एक परिवार का गठन नहीं करते हैं,"दो पुरुष (या दो महिलाएं) प्यार दे सकते हैं और यह सुनिश्चित कर सकते हैं कि बच्चे का शांतिपूर्ण वातावरण है, और यह सबसे महत्वपूर्ण बात है।"
counterspeech,जिप्सी चूसना,"जब आपके पास नल के पानी जैसी बुनियादी सेवाओं तक पहुंच नहीं होती है, तो एक सामान्य व्यक्ति की तरह दिखना मुश्किल होता है"
counterspeech,जिप्सियां ​​अपने बच्चों को गिरावट में रहते हैं,यह एक विकल्प नहीं है!
counterspeech,"Fagshit, दो पुरुष एक पुरुष और एक महिला को बदल नहीं सकते","प्यार प्यार है, बच्चों को केवल इसकी जरूरत है।"
counterspeech,"Fagshit, दो आदमी एक पिता और एक माँ की जगह नहीं ले सकते",एक परिवार लिंग पर नहीं प्यार पर आधारित है।
counterspeech,"Fagshit, दो आदमी एक पिता और एक माँ की जगह नहीं ले सकते",पिता या माताएँ अक्सर अपने बच्चों की परवरिश करने में सक्षम नहीं होती हैं। यह एक माता -पिता का प्यार है जो एक परिवार बनाता है।
counterspeech,"Fagshit, दो आदमी एक पिता और एक माँ की जगह नहीं ले सकते","ऐसे पिता और माताएं हैं जो अपने बच्चों को छोड़ देते हैं। आपको उन लोगों के बारे में परेशान क्यों करना चाहिए जिन्होंने आपको अकेला छोड़ दिया? दो दत्तक माता -पिता का प्यार होना बेहतर है, जो लोग आपसे प्यार करते हैं, वे अपने लिंग की परवाह किए बिना।"
counterspeech,"Fagshit, दो आदमी एक पिता और एक माँ की जगह नहीं ले सकते","एक अनाथालय में अकेले एक बच्चे की कल्पना करें। क्या आपको नहीं लगता कि वह एक ही सेक्स के दो लोगों से प्यार करता था, न ही कोई माता -पिता नहीं है?"
counterspeech,यह एक संयोग नहीं है कि ट्यूबरकुलोसिस प्रवासियों के आक्रमण के साथ फिर से प्रकट होता है।,"इटली में प्रवृत्ति विशेष रूप से कम है, प्रति 100,000 निवासियों पर 7 मामलों से कम। 50 के दशक में यह लगभग 25 के बजाय था। और वापस तो कोई 'आक्रमण' नहीं था।"
counterspeech,यह कोई संयोग नहीं है कि प्रवासियों के आक्रमण के बाद तपेदिक फिर से दिखाई देता है।,"जो मुझे पता है, उससे यह पहले से ही यहाँ था और मामले बस बड़े हुए हैं। क्या यह गरीबी की एक और बीमारी नहीं है?"
counterspeech,यह एक संयोग नहीं है कि प्रवासियों के आक्रमण के साथ तपेदिक फिर से दिखाई देता है।,शोधकर्ताओं ने यह बता दिया कि यह आव्रजन के कारण होता है।
counterspeech,यह एक संयोग नहीं है कि प्रवासियों के आक्रमण के साथ तपेदिक फिर से दिखाई देता है।,"दुनिया में तपेदिक की उच्चतम घटना वाले देश रूसी क्षेत्र से हैं, निश्चित रूप से वे नहीं हैं जिनसे प्रवासी आते हैं।"
counterspeech,बच्चे किराए के लिए नहीं हैं,सरोगेट गर्भावस्था एक सहायक खरीद तकनीक है जिसका 'किराए पर लेने वाले बच्चों' से कोई लेना -देना नहीं है
counterspeech,जिप्सी चोरों का एक समूह है।,दुर्भाग्य से चोरी करना उन लोगों के बीच एक सामान्य गतिविधि है जो जातीयता की परवाह किए बिना गरीबी में कम हो गए हैं।
counterspeech,जिप्सियों ने बच्चों को चुरा लिया,जिप्सियों के बीच अपहरण की कोई सजा नहीं है। यह एक मिथक है और तथ्यों या डेटा से साबित नहीं हुआ है।
counterspeech,जिप्सियां ​​संस्कृति द्वारा चोर और अपराधी हैं,#VALUE!
counterspeech,हम उन सभी को आर्थिक रूप से समर्थन करने के लिए मजबूर हैं,"पिछले अप्रैल में प्रकाशित, अंतिम आर्थिक और वित्तीय दस्तावेज से आव्रजन की लागत, जिसमें 2017 के लिए समेकित आंकड़ा शामिल है, का अनुमान है कि लगभग 4.4 बिलियन यूरो का कुल खर्च है, जो इतालवी जीडीपी के केवल 0.26% और लगभग 0.5% का प्रतिनिधित्व करता है। सार्वजनिक खर्च। संक्षेप में, 99.5% सार्वजनिक संसाधनों का उपयोग कुछ और के लिए किया जाता है।"
counterspeech,हम उन सभी को आर्थिक रूप से समर्थन करने के लिए मजबूर हैं,"एकीकरण प्रणाली को तेज किया जाना चाहिए क्योंकि एक बार जब वे सामाजिक और उत्पादन संरचना में एकीकृत हो जाते हैं, तो वे जीडीपी में योगदान करते हैं (आज तक, उदाहरण के लिए, लंबे लीड समय के बावजूद, वे 2.4%का योगदान करते हैं)"
counterspeech,हम उन सभी को आर्थिक रूप से समर्थन करने के लिए मजबूर हैं,कई प्रवासी काम करते हैं।
counterspeech,हम उन सभी को आर्थिक रूप से समर्थन करने के लिए मजबूर हैं,प्रवासियों ने इटली के जीडीपी के लगभग 2% में योगदान दिया।
counterspeech,हम उन सभी को आर्थिक रूप से समर्थन करने के लिए मजबूर हैं,"जैसा कि INPS इंगित करता है, वे अब हमारे पेंशन के भुगतान में योगदान दे रहे हैं क्योंकि वे अभी तक सेवानिवृत्ति की उम्र में नहीं हैं।"
counterspeech,क्यों समलैंगिक चंगा करने की कोशिश नहीं करते?,समलैंगिकता एक बीमारी नहीं है। यह एक यौन अभिविन्यास है। 5% आबादी बस एक ही लिंग के लोगों से प्यार करती है।
counterspeech,क्यों समलैंगिक चंगा करने की कोशिश नहीं करते?,क्या आप वास्तव में कह रहे हैं कि समलैंगिकता एक बीमारी है?
counterspeech,समलैंगिक लोग एक इलाज क्यों नहीं चाहते हैं?,"क्या आपने कभी किसी समलैंगिक व्यक्ति से बात की है? यह आपको कई चीजों को समझने में मदद कर सकता है, जिसमें यौन अभिविन्यास किसी व्यक्ति की पहचान के लिए मौलिक है, न कि फुसफुसाहट या बीमार स्वास्थ्य की बात।"
counterspeech,जिप्सियां ​​अपने बच्चों को भिखारियों के रूप में उपयोग करती हैं।,"दुर्भाग्य से यह सच है, लेकिन यह दुनिया भर में होता है, जातीयता की परवाह किए बिना: जब गरीबी बच्चों को पारिवारिक अर्थव्यवस्था में योगदान करना चाहिए।"
counterspeech,जिप्सियां ​​बच्चों को स्कूल नहीं भेजती हैं,उन्हें बेहतर भविष्य देने के लिए बच्चों को स्कूल भेजने में हर रुचि है।
counterspeech,जिप्सियां ​​बच्चों को स्कूल नहीं भेजती हैं,"यह विपरीत है: जिप्सियां ​​अपने बच्चों के लिए बेहतर भविष्य की कामना करती हैं और जब एक बच्चा घर के अच्छे निशान लाता है, तो परिवार बहुत गर्व करते हैं।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"किसी की स्थिति में सुधार करने की इच्छा दोनों एक अधिकार और यात्रा करने की प्रवृत्ति की तरह, दोनों मानव व्यवहार के लिए मौलिक।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"वास्तव में उनके देश में वे जो जोखिम उठाते हैं, वह एक अस्थायी नाव पर समुद्र को पार करने की तुलना में कहीं अधिक मजबूत है।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"यदि वे युद्धों से बचते नहीं थे, तो क्या आपको लगता है कि वे अपने जीवन को दांव पर रखने वाली नौकाओं पर समुद्र को पार करने की कोशिश करेंगे?"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,मुझे लगता है आप ग़लत हैं। कई अफ्रीकी देशों में गृह युद्ध हैं।
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,शरण को न केवल संघर्ष के कारण बल्कि ऐसे मामलों में दिया जाता है जहां लोग जीवन और स्वतंत्रता के लिए खतरा स्थापित करते हैं।
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"अंतरराष्ट्रीय सुरक्षा का अधिकार किसके पास है, यह मानते हुए कि एक ऐसा कार्य है जो क्षेत्रीय आयोगों से संबंधित है, यदि कोई वैध कारण नहीं है, तो इसे मान्यता प्राप्त होने की संभावना नहीं है।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"बेशक, वे सभी युद्धों से नहीं भागते हैं, लेकिन वे अक्सर सामाजिक और पर्यावरणीय परिस्थितियों से भाग जाते हैं जो हममें से कोई भी स्वीकार्य नहीं मानता है।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"रेगिस्तान की यात्रा का सामना करना, लीबिया में यातना और समुद्र में मरने का जोखिम होगा अगर उनके पास वास्तविक प्रेरणा नहीं थी?"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"दुर्भाग्य से, दुनिया के ऐसे क्षेत्र हैं जहां छोटे संघर्ष हैं - हमें पता नहीं है - जो पूरे राष्ट्र के बजाय छोटे समूहों को प्रभावित करते हैं"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"मेरे लिए, एक व्यक्ति कुछ भी नहीं हो सकता है, लेकिन एक प्रवासियों की तरह एक यात्रा का सामना करने के लिए बेताब है।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,कोई भी अपने देश को नहीं छोड़ना चाहता है और इतने सारे खतरों और कठिनाइयों को पूरा करना चाहता है जब तक कि गंभीर कारण न हों।
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"दुनिया भर में सैकड़ों सक्रिय संघर्ष हैं जिनमें से हमारे पास कोई खबर नहीं है, और कई प्रवासी इन क्षेत्रों से आते हैं।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"अंतर्राष्ट्रीय संरक्षण को न केवल संघर्षों के मामले में मान्यता प्राप्त है, बल्कि जीवन और स्वतंत्रता के लिए हिंसा, भेदभाव और अन्य गंभीर खतरे भी हैं।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"मेरी राय में, गरीबी युद्ध के रूप में अमानवीय हो सकती है।"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"यदि वे युद्ध से दूर नहीं भागते हैं, तो वे वास्तव में हिंसा का सामना करने के लिए पागल हैं और यूरोपीय संघ तक पहुंचने के लिए समुद्र में मौत का खतरा है"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"ऐसे उत्पीड़न हैं जो मृत्यु और तबाही का कारण बनते हैं। क्या ऐसे लोग जो अपने जीवन को जोखिम में डालते हैं, यहां तक ​​कि बम गिरने के बिना भी, अंतर्राष्ट्रीय सुरक्षा का अधिकार है?"
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,क्या आप अपने जीवन और अपने बच्चों को केवल एक फुसफुसाते हुए जोखिम में डालेंगे? क्या आपको नहीं लगता कि इन व्यक्ति को अपने देशों से बचने के लिए जीवन-या-मृत्यु की स्थिति होनी चाहिए?
counterspeech,प्रवासी युद्धों से दूर नहीं भाग रहे हैं।,"यह सच है, वे अक्सर उत्पीड़न, हिंसा और भूख से भाग जाते हैं। अगर मैं एक ही स्थिति में होता, तो मैं बचने के बारे में दो बार नहीं सोचता। क्या आप ऐसा नहीं करेंगे? यह मुझे एक बहुत ही मानवीय वृत्ति लगता है।"
counterspeech,हमारी जेलों में आधे से अधिक कैदी विदेशी हैं,#VALUE!
counterspeech,हमारी जेलों में आधे से अधिक कैदी विदेशी हैं,"यह इस तथ्य के कारण है कि सबसे गरीब अच्छे वकीलों को बर्दाश्त नहीं कर सकते हैं, उनके पास हाउस अरेस्ट आदि जैसे वैकल्पिक दंडों तक पहुंचने की संभावना कम है ..."
counterspeech,हमारी जेलों में आधे से अधिक कैदी विदेशी हैं,"आप जो कहते हैं वह सच है, लेकिन इटालियंस के विपरीत, उन्हें वैकल्पिक दंड की आवश्यकता नहीं हो सकती है।"
