prefix,input_text,target_text
counterspeech,@AshokShrivasta6 @verified @VPSecretariat @RSSorg सर ये सब देशविरोधी है तो ठीक है देशहित तो फिर नियम से होगा । ये सब एक प्रोपोगंडा के तहत मोदी जी को चेक कर रहे है कि ये क्या उखाड़ लेंगे । जब कुछ होगा तो रंडी रोना शुरू होगा तमाम तरह के लोग आजायेंगे । ये सब हिन्दू विरोधी भी है ।,"देश के प्रधानमंत्री जो पूरी जनता के बहुमत के साथ सत्ता में आये हैं उनको चेक करना सही नहीं है, ऐसे लोगों को कोई सरकार खुश नहीं कर सकती है, इनकी कड़ी निंदा होनी चाहिए।"
counterspeech,@AshokShrivasta6 @verified @VPSecretariat @RSSorg सर ये सब देशविरोधी है तो ठीक है देशहित तो फिर नियम से होगा । ये सब एक प्रोपोगंडा के तहत मोदी जी को चेक कर रहे है कि ये क्या उखाड़ लेंगे । जब कुछ होगा तो रंडी रोना शुरू होगा तमाम तरह के लोग आजायेंगे । ये सब हिन्दू विरोधी भी है ।,"पता नहीं क्या दिक्कत है भाई लोगों को हम हिन्दुओं से, जिसको देखो वही विरोध करता है, जिसे देखो उसे ही आपत्ति है हमसे, सबको हिन्दुओं के खिलाफ ही रंडी रोना करना है, परेशान मत हूँ भाई, हम ऐसे लोगों को संभाल सकते है, आज तक करते आये हैं आज भी कर लेंगे।"
counterspeech,"जनता ने साथ छोड़ दिया ये एहसास मोदी जी को अब हुआ और कुर्सी जाते देख रंडी रोना शुरू हो गया

सवर्ण पिछले 70 सालों से रो रहा है उसका कुछ नहीं🙄

गलत कानूनों और हिंदू एक सूत्र में बंधे इसलिए आपको चुना था इसलिए नहीं की सवर्णों के गले पर छुरी चलवाने के लिए","हमारे देश के प्रधानमंत्री के बारे में ऐसा बोलने से पहले तुम्हे सोचना चाहिए, हमे उनका सम्मान करना चाहिए। वह हमेशा देशहित की ही बात करेंगे।"
counterspeech,"जनता ने साथ छोड़ दिया ये एहसास मोदी जी को अब हुआ और कुर्सी जाते देख रंडी रोना शुरू हो गया

सवर्ण पिछले 70 सालों से रो रहा है उसका कुछ नहीं🙄

गलत कानूनों और हिंदू एक सूत्र में बंधे इसलिए आपको चुना था इसलिए नहीं की सवर्णों के गले पर छुरी चलवाने के लिए","एकदम बराबर भाई, सवर्ण भी हमारे ही समाज का एक हिस्सा हैं और हमे उनको भी साथ लेकर चलना चाहिए, उन्हें नीचे दिखाना एकदम गलत है और हमारे प्रधानमंत्री को भी उनके प्रति सम्मान की भावना रखनी चाहिए।"
counterspeech,"जनता ने साथ छोड़ दिया ये एहसास मोदी जी को अब हुआ और कुर्सी जाते देख रंडी रोना शुरू हो गया

सवर्ण पिछले 70 सालों से रो रहा है उसका कुछ नहीं🙄

गलत कानूनों और हिंदू एक सूत्र में बंधे इसलिए आपको चुना था इसलिए नहीं की सवर्णों के गले पर छुरी चलवाने के लिए",अगर तुम ऐसी तरह बात करोगे तो कोई तुम्हारी बात न सुनेगा मित्र !
counterspeech,"जनता ने साथ छोड़ दिया ये एहसास मोदी जी को अब हुआ और कुर्सी जाते देख रंडी रोना शुरू हो गया

सवर्ण पिछले 70 सालों से रो रहा है उसका कुछ नहीं🙄

गलत कानूनों और हिंदू एक सूत्र में बंधे इसलिए आपको चुना था इसलिए नहीं की सवर्णों के गले पर छुरी चलवाने के लिए",धर्म का मज़ाक बना रहे हो गालियां दे कर !
counterspeech,"@mumbaikkar @Anjana_Modi_ @tanyapandit1999 @IncNobody @Amrk93 @PurshottamDave @bkarwadiya @Jalebi_Bai_ @babamastram @Roflarman2 क्या इस देश में एक हिंदू , रंडी रोना भी नहीं कर सकता , https://t.co/arYFuv6Un7",आप इस तरह की टिप्पणियों से हिंदू धर्म की बदनामी भी कर रहे हैं। हमें दूसरों के प्रति विचारशील और सम्मानजनक होना चाहिए।
counterspeech,"@mumbaikkar @Anjana_Modi_ @tanyapandit1999 @IncNobody @Amrk93 @PurshottamDave @bkarwadiya @Jalebi_Bai_ @babamastram @Roflarman2 क्या इस देश में एक हिंदू , रंडी रोना भी नहीं कर सकता , https://t.co/arYFuv6Un7","मैं एक हिंदू हूं लेकिन मैं आपसे सहमत नहीं हूं। अगर आप इसे सम्मानजनक और विचारशील तरीके से करते हैं, तो लोग आपकी बात सुनते हैं। अगर आप नफरत फैलाएंगे तो लोग इसे पसंद नहीं करेंगे।"
counterspeech,"@mumbaikkar @Anjana_Modi_ @tanyapandit1999 @IncNobody @Amrk93 @PurshottamDave @bkarwadiya @Jalebi_Bai_ @babamastram @Roflarman2 क्या इस देश में एक हिंदू , रंडी रोना भी नहीं कर सकता , https://t.co/arYFuv6Un7",हमारा देश एक स्वतंत्र देश है और आपको जो सही लगे कर सकते को जबतक वो कानून के अंदर है।
counterspeech,"@mumbaikkar @Anjana_Modi_ @tanyapandit1999 @IncNobody @Amrk93 @PurshottamDave @bkarwadiya @Jalebi_Bai_ @babamastram @Roflarman2 क्या इस देश में एक हिंदू , रंडी रोना भी नहीं कर सकता , https://t.co/arYFuv6Un7","रंडी रोना करने से क्या ही मिलेगा भाई, इससे बेहतर है की जिस काम के लिए रंडी रोना कर रहे हैं उसको ही सही से कर लें।"
counterspeech,"@p_sahibsingh @MamataOfficial समान्य सी बात है ना सर क्योंकि हिंसा में मरने वाला हिन्दू था।
जब कोई हिन्दू मरता है तब ये गैंग कभी अपना रंडी रोना नही रोते।😡😡
अगर यही पर किसी अन्य समुदाय के कुत्ता भी मर जाता तब  इनको देश असुरक्षित लगने लगता है।",लोग इस बात से नहीं दर रहे की कोई अन्य की मौत हुई है। लोग इस बात से डरते हैं के सरकार इस बात पर कुछ बोलती नहीं है। इस बात को अकल्मन्द हिन्दू धर्म के लोग भी जानते हैं के देश को सुरक्षित रखा जाना चाहिए। इस बात को गलत तरह समझकर गाली-गलोच न करनी चाहिए।
counterspeech,"@p_sahibsingh @MamataOfficial समान्य सी बात है ना सर क्योंकि हिंसा में मरने वाला हिन्दू था।
जब कोई हिन्दू मरता है तब ये गैंग कभी अपना रंडी रोना नही रोते।😡😡
अगर यही पर किसी अन्य समुदाय के कुत्ता भी मर जाता तब  इनको देश असुरक्षित लगने लगता है।",देश की मीडिया और देश की पुलिस पर बिल्कुल भरोसा नहीं है तुम्हें। इसीलिए गालियां दे रहे हो। वे सब भी देश के नागरिक हैं जो देश का भला चाहते हैं।
counterspeech,"@p_sahibsingh @MamataOfficial समान्य सी बात है ना सर क्योंकि हिंसा में मरने वाला हिन्दू था।
जब कोई हिन्दू मरता है तब ये गैंग कभी अपना रंडी रोना नही रोते।😡😡
अगर यही पर किसी अन्य समुदाय के कुत्ता भी मर जाता तब  इनको देश असुरक्षित लगने लगता है।","इस तरह के धर्मों की तुलना करना घृणित है, लेकिन मनुष्य की तुलना कुत्ते से करना बहुत अपमानजनक है। कृपया दूसरों का सम्मान करें यदि आप स्वयं सम्मान चाहते हैं।"
counterspeech,"@p_sahibsingh @MamataOfficial समान्य सी बात है ना सर क्योंकि हिंसा में मरने वाला हिन्दू था।
जब कोई हिन्दू मरता है तब ये गैंग कभी अपना रंडी रोना नही रोते।😡😡
अगर यही पर किसी अन्य समुदाय के कुत्ता भी मर जाता तब  इनको देश असुरक्षित लगने लगता है।","मैं भी एक हिंदू हूं लेकिन मुझे दूसरे धर्मों का अपमान करना या धर्म के आधार पर लोगों की तुलना करना पसंद नहीं है। महोदय, हमें सबसे पहले किसी व्यक्ति के विचार और कार्य को देखना चाहिए।"
counterspeech,"@shanu_sab तुमलोग थोडा बंगाल में हिंदुओं को बचा लो एक भीmc जिहादी सूअर बंगाल भी मारने वाले निर्दोष हिंदुओं कोई कुछ नहीं बोल रहा, काफ़िर है ना ,काफ़िर तो वाजिबउल कत्ल है जब हिन्दू प्रतिक्रिया करे तो रण्डीरोना शुरू मत करना नरभक्षी पिशाचों तुम्हारे लिए कयामत हम लाएंगे एक दिनकर लो जितना नरसंहार",दिल में नफरत रखोगे तो मुँह से ज़हर ही निकलेगा ! मीडिया में बताया हुआ सब मान लिए हो और अब इंटरनेट पर ज़हर फैला रहे हो। तुम्हारे खुद का और खुद के धर्म का अपमान हो रहा है यहाँ और किसीका नहीं।
counterspeech,"@shanu_sab तुमलोग थोडा बंगाल में हिंदुओं को बचा लो एक भीmc जिहादी सूअर बंगाल भी मारने वाले निर्दोष हिंदुओं कोई कुछ नहीं बोल रहा, काफ़िर है ना ,काफ़िर तो वाजिबउल कत्ल है जब हिन्दू प्रतिक्रिया करे तो रण्डीरोना शुरू मत करना नरभक्षी पिशाचों तुम्हारे लिए कयामत हम लाएंगे एक दिनकर लो जितना नरसंहार",काफी मुस्लिम लोग हैं जो खुद बेंगाल की घटना के लिए आवाज़ उठाते हैं लेकिन तुमहे नज़र नहीं आते क्योंकि तुम मीडिया का तेज़ाब निगल कर बैठे हो।
counterspeech,"@shanu_sab तुमलोग थोडा बंगाल में हिंदुओं को बचा लो एक भीmc जिहादी सूअर बंगाल भी मारने वाले निर्दोष हिंदुओं कोई कुछ नहीं बोल रहा, काफ़िर है ना ,काफ़िर तो वाजिबउल कत्ल है जब हिन्दू प्रतिक्रिया करे तो रण्डीरोना शुरू मत करना नरभक्षी पिशाचों तुम्हारे लिए कयामत हम लाएंगे एक दिनकर लो जितना नरसंहार","हमारे हिन्दू भाइयों के साथ ऐसा करना गलत है, वह भी हमारे जैसे ही हैं, हमे एक दूसरे के साथ समन्वय करके रहना चाहिए।"
counterspeech,"@shanu_sab तुमलोग थोडा बंगाल में हिंदुओं को बचा लो एक भीmc जिहादी सूअर बंगाल भी मारने वाले निर्दोष हिंदुओं कोई कुछ नहीं बोल रहा, काफ़िर है ना ,काफ़िर तो वाजिबउल कत्ल है जब हिन्दू प्रतिक्रिया करे तो रण्डीरोना शुरू मत करना नरभक्षी पिशाचों तुम्हारे लिए कयामत हम लाएंगे एक दिनकर लो जितना नरसंहार","ऐसे कमैंट्स करने से दो गुटों में सिर्फ तनाव ही पैदा होता है, आपसे अनुरोध है की ऐसी बातें पब्लिक प्लेटफार्म पर ना लिखें।"
counterspeech,रोज-रोज के रंडी रोने से 1 दिन ही मर जाना अच्छा है वह इज्जत की जिंदगी होगी पर इन गद्दारों को बिल्कुल ही ना बक्सा जाए हमारे हिंदू भाई मारे जा रहे हैं और सरकार सर पर जूं तक नहीं रेंग रही अगर ममता बनर्जी सरकार ने शपथ ले ली तो बीजेपी के लिए चुल्लू भर पानी में डूब मरने वाली बात है,"जो लोग ऐसा कर रहे हैं, उन पर सरकार और पुलिस कार्रवाई कर रही है और हमें कम से कम उनका सम्मान करना चाहिए। वे अभी भी हमसे अधिक कर रहे हैं और शांति के एक पारिस्थितिकी तंत्र को बनाए रखने की कोशिश कर रहे हैं।"
counterspeech,रोज-रोज के रंडी रोने से 1 दिन ही मर जाना अच्छा है वह इज्जत की जिंदगी होगी पर इन गद्दारों को बिल्कुल ही ना बक्सा जाए हमारे हिंदू भाई मारे जा रहे हैं और सरकार सर पर जूं तक नहीं रेंग रही अगर ममता बनर्जी सरकार ने शपथ ले ली तो बीजेपी के लिए चुल्लू भर पानी में डूब मरने वाली बात है,हमें दूसरों का ध्यान रखना चाहिए और कुछ भी लिखने से पहले सोचना चाहिए। बयान झूठ बोलते हैं ये केवल आग को हवा देंगे और रास्ते में अधिक भारतीयों की मौत का कारण बनेंगे। जब हमारे पास कोई राय हो तो हमें सकारात्मक और सम्मानपूर्वक व्यक्त करना चाहिए।
counterspeech,रोज-रोज के रंडी रोने से 1 दिन ही मर जाना अच्छा है वह इज्जत की जिंदगी होगी पर इन गद्दारों को बिल्कुल ही ना बक्सा जाए हमारे हिंदू भाई मारे जा रहे हैं और सरकार सर पर जूं तक नहीं रेंग रही अगर ममता बनर्जी सरकार ने शपथ ले ली तो बीजेपी के लिए चुल्लू भर पानी में डूब मरने वाली बात है,"बंगाल में हमारे हिन्दू भाइयों के साथ जो हुआ वह बहुत गलत है, ममता सर्कार सिर्फ वोट बैंक के चक्कर में कोई कारवाही नहीं कर रही, ये बहुत गलत है।"
counterspeech,रोज-रोज के रंडी रोने से 1 दिन ही मर जाना अच्छा है वह इज्जत की जिंदगी होगी पर इन गद्दारों को बिल्कुल ही ना बक्सा जाए हमारे हिंदू भाई मारे जा रहे हैं और सरकार सर पर जूं तक नहीं रेंग रही अगर ममता बनर्जी सरकार ने शपथ ले ली तो बीजेपी के लिए चुल्लू भर पानी में डूब मरने वाली बात है,"ममता सरकार की पकड़ बहुत मज़बूत है बंगाल में, मुश्किल ही लग रहा उनको हरा पाना, लेकिन ऐसा पोस्ट करने से फायदा नहीं, मोदी सरकार है, तेरा अकाउंट डिलीट किया जा सकता है।"
counterspeech,"नीम का पत्ता कड़वा है 
पाकिस्तान भड़वा है! 
सेक्युलर सभी पाखंडी है 
इनकी मालकिन रंडी है! 
जो हिन्दू को ललकारेगा
हिन्दू भी चढ़कर मारेगा! 
JNU को बंद करो... 

JNU में आएंगे देशद्रोही को लतियाएंगे! 
जय हिन्दुत्व  ❤🚩🚩🚩
#मन करे तो RT करो, लिब्रान्डू और दोगले दूर रहें ! https://t.co/yitxoJGEp6",JNU जैसे देश को आगे बढ़ाने वाले कॉलेज को गालियां देना बंद कीजिए और अपना काम कीजिये । ये सब काम में कुछ नहीं रखा है ।
counterspeech,"नीम का पत्ता कड़वा है 
पाकिस्तान भड़वा है! 
सेक्युलर सभी पाखंडी है 
इनकी मालकिन रंडी है! 
जो हिन्दू को ललकारेगा
हिन्दू भी चढ़कर मारेगा! 
JNU को बंद करो... 

JNU में आएंगे देशद्रोही को लतियाएंगे! 
जय हिन्दुत्व  ❤🚩🚩🚩
#मन करे तो RT करो, लिब्रान्डू और दोगले दूर रहें ! https://t.co/yitxoJGEp6",गांधी जी भी सेक्युलर थे । क्या आप उनसे भी इस तरह बात करेंगे ? सोच सुधारिए वरना देश आपको पीछे छोड़ देगा।
counterspeech,"नीम का पत्ता कड़वा है 
पाकिस्तान भड़वा है! 
सेक्युलर सभी पाखंडी है 
इनकी मालकिन रंडी है! 
जो हिन्दू को ललकारेगा
हिन्दू भी चढ़कर मारेगा! 
JNU को बंद करो... 

JNU में आएंगे देशद्रोही को लतियाएंगे! 
जय हिन्दुत्व  ❤🚩🚩🚩
#मन करे तो RT करो, लिब्रान्डू और दोगले दूर रहें ! https://t.co/yitxoJGEp6",इस तरह के अपमानजनक और असम्मानजनक शब्द आपको समाज में अपना सारा सम्मान खो देंगे। हमें हिंदुओं के रूप में दूसरों के प्रति विचारशील और सम्मानजनक होना चाहिए।
counterspeech,"नीम का पत्ता कड़वा है 
पाकिस्तान भड़वा है! 
सेक्युलर सभी पाखंडी है 
इनकी मालकिन रंडी है! 
जो हिन्दू को ललकारेगा
हिन्दू भी चढ़कर मारेगा! 
JNU को बंद करो... 

JNU में आएंगे देशद्रोही को लतियाएंगे! 
जय हिन्दुत्व  ❤🚩🚩🚩
#मन करे तो RT करो, लिब्रान्डू और दोगले दूर रहें ! https://t.co/yitxoJGEp6",आप कुछ लोगों द्वारा की गई टिप्पणियों से नाराज हैं और यहां बहुत समान टिप्पणियां कर रहे हैं। अगर हम इस तरह बात करें तो हममें और दूसरों में कोई अंतर नहीं है। अपने आप को एक दयालु और सार्थक स्वर में व्यक्त करें।
counterspeech,@Mahendr27832564 @RakeshTikaitBKU @ANI @PTI_News @newsclickin @OfficialBKU @LabourMinistry @BJP4India तेरी बहन की चूत्त भोसडीके साले बीजेपी के भड़वे गांड़ में लेगा हिन्दू को जब बचेगा है नहीं करोना और भूखमरी से मादरचोद की औलाद तेरी मां जाती है क्या मोदी के नीचे जो बीजेपी के गुण गाते हो डूब मरो सालो गांडऊ,आपकी बात से मैं सहमत हूँ लेकिन आप बस गाली-गलोच का प्रयोग न करें बहोत अच्छा होगा।
counterspeech,@Mahendr27832564 @RakeshTikaitBKU @ANI @PTI_News @newsclickin @OfficialBKU @LabourMinistry @BJP4India तेरी बहन की चूत्त भोसडीके साले बीजेपी के भड़वे गांड़ में लेगा हिन्दू को जब बचेगा है नहीं करोना और भूखमरी से मादरचोद की औलाद तेरी मां जाती है क्या मोदी के नीचे जो बीजेपी के गुण गाते हो डूब मरो सालो गांडऊ,बुरा मत मानना लेकिन साफ़ शब्द में अगर ये बात कहोगे तो बात का और दम रहेगा।
counterspeech,@Mahendr27832564 @RakeshTikaitBKU @ANI @PTI_News @newsclickin @OfficialBKU @LabourMinistry @BJP4India तेरी बहन की चूत्त भोसडीके साले बीजेपी के भड़वे गांड़ में लेगा हिन्दू को जब बचेगा है नहीं करोना और भूखमरी से मादरचोद की औलाद तेरी मां जाती है क्या मोदी के नीचे जो बीजेपी के गुण गाते हो डूब मरो सालो गांडऊ,किसी को गाली देना या हानिकारक व्यवहार में शामिल होना कभी भी उचित नहीं है। इससे हिंसा भी हो सकती है। मुझे आशा है कि आप इसे नहीं चाहते हैं। दूसरों को गाली दो कृपया इसे बंद करें।
counterspeech,@Mahendr27832564 @RakeshTikaitBKU @ANI @PTI_News @newsclickin @OfficialBKU @LabourMinistry @BJP4India तेरी बहन की चूत्त भोसडीके साले बीजेपी के भड़वे गांड़ में लेगा हिन्दू को जब बचेगा है नहीं करोना और भूखमरी से मादरचोद की औलाद तेरी मां जाती है क्या मोदी के नीचे जो बीजेपी के गुण गाते हो डूब मरो सालो गांडऊ,मैं भाजपा का समर्थक नहीं हूं लेकिन यह पढ़कर मैं बहुत निराश हूं। मैं पसंद नहीं करूंगा अगर कोई उस राजनीतिक दल से ऐसा कहे जिसका मैंने समर्थन किया है। अगर हम सम्मान चाहते हैं तो दूसरों का सम्मान करना चाहिए।
counterspeech,@AchAnkurArya कुछ हिंदू भी हरामखोर अरब से आयीं आक्सीजन का रंडी रोना रो रहे हैं आज ही एक से पूरे दिन बहस हुई है मेरी,"भाई अगर इंटरनेट पर ये सब गालियां देते हुए समय बर्बाद करने से अच्छा अगर देश के लिए, अपने लिए कुछ काम करते तो बहुत आगे बढ़ जाते।"
counterspeech,@AchAnkurArya कुछ हिंदू भी हरामखोर अरब से आयीं आक्सीजन का रंडी रोना रो रहे हैं आज ही एक से पूरे दिन बहस हुई है मेरी,गंदे शब्द का प्रयोग करना कोई इनसे सीखे !
counterspeech,@AchAnkurArya कुछ हिंदू भी हरामखोर अरब से आयीं आक्सीजन का रंडी रोना रो रहे हैं आज ही एक से पूरे दिन बहस हुई है मेरी,"कोरोनावायरस नाम की विपत्ति में भी हिन्दू मुस्लिम करना गलत है, ऑक्सीजन आयी है, जिसको ज़रूरत होगी मिलेगी।"
counterspeech,@AchAnkurArya कुछ हिंदू भी हरामखोर अरब से आयीं आक्सीजन का रंडी रोना रो रहे हैं आज ही एक से पूरे दिन बहस हुई है मेरी,"कुछ लोगों का काम ही होता है हर बात पे रंडीरोना करना, क्या ही कर सकते भाई, जाने दे उन्हें।"
counterspeech,@ippatel न्यूज़ चैनल ब्रेकिंग नही बनाएंगे क्योंकि हिन्दू लड़की है यही कोई मोमिन होती तो सारे भिंडी बाजार बनाके रंडी रोना शुरू कर देते।,"जब पूरे महिला समुदाय का अपमान किया जाता है, तो इसे धर्म के बारे में न बनाएं। हमें जिम्मेदार व्यक्ति को ढूंढना चाहिए और उसे आवश्यक सजा देनी चाहिए। ऐसी चीजों को रोकने के लिए हमें एक शांतिपूर्ण समाज की जरूरत है जो ऐसे संदेशों का समर्थन नहीं करता है।"
counterspeech,@ippatel न्यूज़ चैनल ब्रेकिंग नही बनाएंगे क्योंकि हिन्दू लड़की है यही कोई मोमिन होती तो सारे भिंडी बाजार बनाके रंडी रोना शुरू कर देते।,"हमने निर्भया जैसे मामले देखे हैं, जिनमें पीड़िता के धर्म की परवाह किए बिना ध्यान आकर्षित किया गया था। आप जैसे लोग नफरत पैदा करते हैं जो हिंसा का कारण बनता है। फिर आप उनके बारे में यहां बात करते हैं जब आप वास्तविक कारण होते हैं।"
counterspeech,@ippatel न्यूज़ चैनल ब्रेकिंग नही बनाएंगे क्योंकि हिन्दू लड़की है यही कोई मोमिन होती तो सारे भिंडी बाजार बनाके रंडी रोना शुरू कर देते।,"न्यूज़ चैनल और रिपोर्टर किसी भी देश के न्यूट्रल होने चाहिए, अगर वह सिक्का का सिर्फ एक पहलु दिखा रहे हैं है मतलब जनता को बेवकूफ बना रहे हैं, हमे उनको नज़रअंदाज़ करना चाहिए।"
counterspeech,@ippatel न्यूज़ चैनल ब्रेकिंग नही बनाएंगे क्योंकि हिन्दू लड़की है यही कोई मोमिन होती तो सारे भिंडी बाजार बनाके रंडी रोना शुरू कर देते।,"देखा जाए तो तुम भी रंडी रोना ही कर रहे हो हिन्दू लड़कियों को लेकर, बस इलज़ाम मीडिया पर लगा रहे हो।"
counterspeech,@farhan_abul @iam_shimorekato @HansrajMeena @RanaAyyub और तेरी रंडी मैया (तेरी रंडी अम्मी) की फटी चूत में अल्ला का का कट्टा फट्टा सूट्टा लंड। टेस्ट पूछ के बताना जरा अपनी हिजाब अम्मी से। तेरा reply के इंतज़ार में तेरा कट्टर हिन्दू बाप।,"अगर हम अन्य लोगों के बारे में इस तरह बात करते हैं, तो हमें इस मंच से प्रतिबंधित कर दिया जाएगा। इसलिए हमें इसके बजाय गरिमा और सम्मान के साथ बात करनी चाहिए।"
counterspeech,@farhan_abul @iam_shimorekato @HansrajMeena @RanaAyyub और तेरी रंडी मैया (तेरी रंडी अम्मी) की फटी चूत में अल्ला का का कट्टा फट्टा सूट्टा लंड। टेस्ट पूछ के बताना जरा अपनी हिजाब अम्मी से। तेरा reply के इंतज़ार में तेरा कट्टर हिन्दू बाप।,आप दूसरों से हमारे हिंदू धर्म का अनादर करने के लिए नाराज हैं लेकिन फिर हमें उनके और उनके धर्म के प्रति भी सम्मान करना चाहिए। नहीं तो हम भी उनके जैसे ही हैं।
counterspeech,@farhan_abul @iam_shimorekato @HansrajMeena @RanaAyyub और तेरी रंडी मैया (तेरी रंडी अम्मी) की फटी चूत में अल्ला का का कट्टा फट्टा सूट्टा लंड। टेस्ट पूछ के बताना जरा अपनी हिजाब अम्मी से। तेरा reply के इंतज़ार में तेरा कट्टर हिन्दू बाप।,अपने धर्म की बदनामी क्यों कर रहे हो? लोगों को हिन्दू धर्म की गलत मिसाल पेश कर रहे हो।
counterspeech,@farhan_abul @iam_shimorekato @HansrajMeena @RanaAyyub और तेरी रंडी मैया (तेरी रंडी अम्मी) की फटी चूत में अल्ला का का कट्टा फट्टा सूट्टा लंड। टेस्ट पूछ के बताना जरा अपनी हिजाब अम्मी से। तेरा reply के इंतज़ार में तेरा कट्टर हिन्दू बाप।,"मज़हब नहीं सिखाता आपस में बैर रखना, लेकिन तुम जैसे लोग यहाँ पर नफरत फैलाकर अपने आप को धर्म की सेवा करने वाला मान रहे हो, और खुद अपने धर्म का अपमान कर रहे हो।"
counterspeech,"@viral_sms जैसे ही देश के किसी राज्य में BJP चुनाव जीतती है....
शांतिदूतों, कांग्रेसियों और वामपंथियों का विलाप शुरू हो जाता है....
और ये #हिन्दू_राष्ट्र का रंडी रोना शुरू कर देते हैं...!!
क्या इनका अंतिम उद्देश्य #इस्लामिक_राष्ट्र की स्थापना है..??
हिन्दुओं इस चेतावनी को समझो और एकजुट रहो।",हमें नफरत नहीं फैलानी चाहिए और धर्म के आधार पर राष्ट्र के विभाजन की अवधारणा को मूर्तिमान नहीं करना चाहिए। हमें एक साथ सद्भाव से रहना चाहिए और भारत को सभी के रहने के लिए एक बेहतर जगह बनाने का प्रयास करना चाहिए।
counterspeech,"@viral_sms जैसे ही देश के किसी राज्य में BJP चुनाव जीतती है....
शांतिदूतों, कांग्रेसियों और वामपंथियों का विलाप शुरू हो जाता है....
और ये #हिन्दू_राष्ट्र का रंडी रोना शुरू कर देते हैं...!!
क्या इनका अंतिम उद्देश्य #इस्लामिक_राष्ट्र की स्थापना है..??
हिन्दुओं इस चेतावनी को समझो और एकजुट रहो।",महोदय इस तरह की टिप्पणियां समुदायों के बीच नफरत को बढ़ावा दे सकती हैं और हिंसा और दंगे का कारण बन सकती हैं। कृपया सकारात्मकता और अच्छे विचार फैलाएं। नहीं तो आप भी इसी तरह के विभाजन का प्रस्ताव कर रहे हैं।
counterspeech,"@viral_sms जैसे ही देश के किसी राज्य में BJP चुनाव जीतती है....
शांतिदूतों, कांग्रेसियों और वामपंथियों का विलाप शुरू हो जाता है....
और ये #हिन्दू_राष्ट्र का रंडी रोना शुरू कर देते हैं...!!
क्या इनका अंतिम उद्देश्य #इस्लामिक_राष्ट्र की स्थापना है..??
हिन्दुओं इस चेतावनी को समझो और एकजुट रहो।","आप को बुरा लग रहा है जब कोई आपकी मनपसंद पार्टी को कुछ कहे जाए, लेकिन आप उसी सांस में उन्हें ""इस्लामिक राष्ट्र"" के ठेकेदार घोषित करने वाले बनगए।  सही खेल खेला जा रहा है यहाँ पर बीड़ू !"
counterspeech,"@viral_sms जैसे ही देश के किसी राज्य में BJP चुनाव जीतती है....
शांतिदूतों, कांग्रेसियों और वामपंथियों का विलाप शुरू हो जाता है....
और ये #हिन्दू_राष्ट्र का रंडी रोना शुरू कर देते हैं...!!
क्या इनका अंतिम उद्देश्य #इस्लामिक_राष्ट्र की स्थापना है..??
हिन्दुओं इस चेतावनी को समझो और एकजुट रहो।","जिस तरह हिटलर लोगों को ""यहूदी राष्ट्र"" से डरा कर मेजोरिटी के हाथ लड़ाइयां करा रहा था, उसी तरह इस बार आपकी प्यारी BJP यही काम कर रही है। और आप इनके साथ पूरी तरह जुटे हुए हो।"
counterspeech,"अब रंडीबाज देखेगा की #ज्ञान किसे कहते है और कड़वा #सत्य कौन कहता है और झूठा दोगला #हवसी खुद अपनी बर्बादी का जिम्मेदार रहेगा।
इतना नँगा सत्य बतलाऊंगा की पूरी दुनिया थूकेगी #दलाल रंडीबाज #गुर्जर के मुँह पर। 
पंडित जाति को गालियाँ देता है हवसी छेद चूसक दोगला हिन्दू लालची षडयंत्रकारी",मेरा सम्मानपूर्वक सुझाव है कि आप इस तरह के अभद्र भाषा में शामिल होने से बचें। वह व्यक्ति बनें जिसे आप आईने में देखना चाहते हैं। कृपया मंच की शालीनता का सम्मान करें।
