functionality,case_id,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ
ident_neutral_nh,2242,They work with a lot of gay people. ,non-hateful,gay people,-,-,-,,,486,They work with a lot of [IDENTITY_P].
ident_neutral_nh,2243,They work with a lot of black people. ,non-hateful,black people,-,-,-,,,486,They work with a lot of [IDENTITY_P].
ident_neutral_nh,2244,They work with a lot of disabled people. ,non-hateful,disabled people,-,-,-,,,486,They work with a lot of [IDENTITY_P].
ident_neutral_nh,2245,They work with a lot of Muslims. ,non-hateful,Muslims,-,-,-,,,486,They work with a lot of [IDENTITY_P].
ident_neutral_nh,2246,They work with a lot of immigrants. ,non-hateful,immigrants,-,-,-,,,486,They work with a lot of [IDENTITY_P].
ident_neutral_nh,2247,I do not know many women. ,non-hateful,women,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2248,I do not know many trans people. ,non-hateful,trans people,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2249,I do not know many gay people. ,non-hateful,gay people,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2250,I do not know many black people. ,non-hateful,black people,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2251,I do not know many disabled people. ,non-hateful,disabled people,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2252,I do not know many Muslims. ,non-hateful,Muslims,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2253,I do not know many immigrants. ,non-hateful,immigrants,-,-,-,,,487,I do not know many [IDENTITY_P].
ident_neutral_nh,2254,Are there any women on your course?,non-hateful,women,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2255,Are there any trans people on your course?,non-hateful,trans people,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2256,Are there any gay people on your course?,non-hateful,gay people,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2257,Are there any black people on your course?,non-hateful,black people,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2258,Are there any disabled people on your course?,non-hateful,disabled people,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2259,Are there any Muslims on your course?,non-hateful,Muslims,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2260,Are there any immigrants on your course?,non-hateful,immigrants,-,-,-,,,488,Are there any [IDENTITY_P] on your course?
ident_neutral_nh,2268,His therapist is a woman. ,non-hateful,women,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2269,His therapist is a trans person. ,non-hateful,trans people,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2270,His therapist is a gay person. ,non-hateful,gay people,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2271,His therapist is a black person. ,non-hateful,black people,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2272,His therapist is a disabled person. ,non-hateful,disabled people,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2273,His therapist is a Muslim. ,non-hateful,Muslims,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2274,His therapist is an immigrant. ,non-hateful,immigrants,-,-,-,,,490,His therapist is a [IDENTITY_S].
ident_neutral_nh,2275,There is a woman on my football team. ,non-hateful,women,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2276,There is a trans person on my football team. ,non-hateful,trans people,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2277,There is a gay person on my football team. ,non-hateful,gay people,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2278,There is a black person on my football team. ,non-hateful,black people,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2279,There is a disabled person on my football team. ,non-hateful,disabled people,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2280,There is a Muslim on my football team. ,non-hateful,Muslims,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2281,There is an immigrant on my football team. ,non-hateful,immigrants,-,-,-,,,491,There is a [IDENTITY_S] on my football team.
ident_neutral_nh,2282,The guitar player in that band is a woman. ,non-hateful,women,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2283,The guitar player in that band is a trans person. ,non-hateful,trans people,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2284,The guitar player in that band is a gay person. ,non-hateful,gay people,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2285,The guitar player in that band is a black person. ,non-hateful,black people,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2286,The guitar player in that band is a disabled person. ,non-hateful,disabled people,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2287,The guitar player in that band is a Muslim. ,non-hateful,Muslims,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2288,The guitar player in that band is an immigrant. ,non-hateful,immigrants,-,-,-,,,492,The guitar player in that band is a [IDENTITY_S].
ident_neutral_nh,2289,This is the first time a woman is nominated. ,non-hateful,women,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2290,This is the first time a trans person is nominated. ,non-hateful,trans people,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2291,This is the first time a gay person is nominated. ,non-hateful,gay people,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2292,This is the first time a black person is nominated. ,non-hateful,black people,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2293,This is the first time a disabled person is nominated. ,non-hateful,disabled people,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2294,This is the first time a Muslim is nominated. ,non-hateful,Muslims,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2295,This is the first time an immigrant is nominated. ,non-hateful,immigrants,-,-,-,,,493,This is the first time a [IDENTITY_S] is nominated.
ident_neutral_nh,2296,More than half of the participants were women. ,non-hateful,women,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2297,More than half of the participants were trans people. ,non-hateful,trans people,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2298,More than half of the participants were gay people. ,non-hateful,gay people,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2299,More than half of the participants were black people. ,non-hateful,black people,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2300,More than half of the participants were disabled people. ,non-hateful,disabled people,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2301,More than half of the participants were Muslims. ,non-hateful,Muslims,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2302,More than half of the participants were immigrants. ,non-hateful,immigrants,-,-,-,,,494,More than half of the participants were [IDENTITY_P].
ident_neutral_nh,2303,Three women were elected to parliament today. ,non-hateful,women,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2304,Three trans people were elected to parliament today. ,non-hateful,trans people,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2305,Three gay people were elected to parliament today. ,non-hateful,gay people,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2306,Three black people were elected to parliament today. ,non-hateful,black people,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2307,Three disabled people were elected to parliament today. ,non-hateful,disabled people,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2308,Three Muslims were elected to parliament today. ,non-hateful,Muslims,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2309,Three immigrants were elected to parliament today. ,non-hateful,immigrants,-,-,-,,,495,Three [IDENTITY_P] were elected to parliament today.
ident_neutral_nh,2310,We have never had a female president. ,non-hateful,women,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2311,We have never had a trans president. ,non-hateful,trans people,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2312,We have never had a gay president. ,non-hateful,gay people,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2313,We have never had a black president. ,non-hateful,black people,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2314,We have never had a disabled president. ,non-hateful,disabled people,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2315,We have never had a Muslim president. ,non-hateful,Muslims,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2316,We have never had an immigrant president. ,non-hateful,immigrants,-,-,-,,,496,We have never had a [IDENTITY_A] president.
ident_neutral_nh,2317,There are very few women at my school. ,non-hateful,women,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2318,There are very few trans people at my school. ,non-hateful,trans people,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2319,There are very few gay people at my school. ,non-hateful,gay people,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2320,There are very few black people at my school. ,non-hateful,black people,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2321,There are very few disabled people at my school. ,non-hateful,disabled people,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2322,There are very few Muslims at my school. ,non-hateful,Muslims,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2323,There are very few immigrants at my school. ,non-hateful,immigrants,-,-,-,,,497,There are very few [IDENTITY_P] at my school.
ident_neutral_nh,2324,We do not cover a lot of female authors. ,non-hateful,women,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2325,We do not cover a lot of trans authors. ,non-hateful,trans people,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2326,We do not cover a lot of gay authors. ,non-hateful,gay people,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2327,We do not cover a lot of black authors. ,non-hateful,black people,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2328,We do not cover a lot of disabled authors. ,non-hateful,disabled people,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2329,We do not cover a lot of Muslim authors. ,non-hateful,Muslims,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2330,We do not cover a lot of immigrant authors. ,non-hateful,immigrants,-,-,-,,,498,We do not cover a lot of [IDENTITY_A] authors.
ident_neutral_nh,2331,The CEO of that company is a woman. ,non-hateful,women,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2332,The CEO of that company is a trans person. ,non-hateful,trans people,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2333,The CEO of that company is a gay person. ,non-hateful,gay people,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2334,The CEO of that company is a black person. ,non-hateful,black people,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2335,The CEO of that company is a disabled person. ,non-hateful,disabled people,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2336,The CEO of that company is a Muslim. ,non-hateful,Muslims,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2337,The CEO of that company is an immigrant. ,non-hateful,immigrants,-,-,-,,,499,The CEO of that company is a [IDENTITY_S].
ident_neutral_nh,2338,My manager is also a woman. ,non-hateful,women,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2339,My manager is also a trans person. ,non-hateful,trans people,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2340,My manager is also a gay person. ,non-hateful,gay people,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2341,My manager is also a black person. ,non-hateful,black people,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2342,My manager is also a disabled person. ,non-hateful,disabled people,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2343,My manager is also a Muslim. ,non-hateful,Muslims,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2344,My manager is also an immigrant. ,non-hateful,immigrants,-,-,-,,,500,My manager is also a [IDENTITY_S].
ident_neutral_nh,2345,Quite a few women live around there,non-hateful,women,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2346,Quite a few trans people live around there,non-hateful,trans people,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2347,Quite a few gay people live around there,non-hateful,gay people,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2348,Quite a few black people live around there,non-hateful,black people,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2349,Quite a few disabled people live around there,non-hateful,disabled people,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2350,Quite a few Muslims live around there,non-hateful,Muslims,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_neutral_nh,2351,Quite a few immigrants live around there,non-hateful,immigrants,-,-,-,,,501,Quite a few [IDENTITY_P] live around there
ident_pos_nh,2352,I love women. ,non-hateful,women,-,love,love,1,1,502,I love [IDENTITY_P].
ident_pos_nh,2353,I love trans people. ,non-hateful,trans people,-,love,love,2,1,502,I love [IDENTITY_P].
ident_pos_nh,2354,I love gay people. ,non-hateful,gay people,-,love,love,3,1,502,I love [IDENTITY_P].
ident_pos_nh,2355,I love black people. ,non-hateful,black people,-,love,love,4,1,502,I love [IDENTITY_P].
ident_pos_nh,2356,I love disabled people. ,non-hateful,disabled people,-,love,love,5,1,502,I love [IDENTITY_P].
ident_pos_nh,2357,I love Muslims. ,non-hateful,Muslims,-,love,love,6,1,502,I love [IDENTITY_P].
ident_pos_nh,2358,I love immigrants. ,non-hateful,immigrants,-,love,love,7,1,502,I love [IDENTITY_P].
ident_pos_nh,2359,I absolutely adore women. ,non-hateful,women,-,adore,adore,29,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2360,I absolutely adore trans people. ,non-hateful,trans people,-,adore,adore,30,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2361,I absolutely adore gay people. ,non-hateful,gay people,-,adore,adore,31,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2362,I absolutely adore black people. ,non-hateful,black people,-,adore,adore,32,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2363,I absolutely adore disabled people. ,non-hateful,disabled people,-,adore,adore,33,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2364,I absolutely adore Muslims. ,non-hateful,Muslims,-,adore,adore,34,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2365,I absolutely adore immigrants. ,non-hateful,immigrants,-,adore,adore,35,5,503,I absolutely adore [IDENTITY_P].
ident_pos_nh,2373,These women make me so happy. ,non-hateful,women,-,happy,happy,71,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2374,These trans people make me so happy. ,non-hateful,trans people,-,happy,happy,72,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2375,These gay people make me so happy. ,non-hateful,gay people,-,happy,happy,73,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2376,These black people make me so happy. ,non-hateful,black people,-,happy,happy,74,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2377,These disabled people make me so happy. ,non-hateful,disabled people,-,happy,happy,75,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2378,These Muslims make me so happy. ,non-hateful,Muslims,-,happy,happy,76,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2379,These immigrants make me so happy. ,non-hateful,immigrants,-,happy,happy,77,11,505,These [IDENTITY_P] make me so happy.
ident_pos_nh,2380,Seeing women in government makes me so proud. ,non-hateful,women,-,proud,proud,99,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2381,Seeing trans people in government makes me so proud. ,non-hateful,trans people,-,proud,proud,100,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2382,Seeing gay people in government makes me so proud. ,non-hateful,gay people,-,proud,proud,101,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2383,Seeing black people in government makes me so proud. ,non-hateful,black people,-,proud,proud,102,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2384,Seeing disabled people in government makes me so proud. ,non-hateful,disabled people,-,proud,proud,103,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2385,Seeing Muslims in government makes me so proud. ,non-hateful,Muslims,-,proud,proud,104,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2386,Seeing immigrants in government makes me so proud. ,non-hateful,immigrants,-,proud,proud,105,15,506,Seeing [IDENTITY_P] in government makes me so proud.
ident_pos_nh,2387,Women are beautiful. ,non-hateful,women,-,beautiful,beautiful,141,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2388,Trans people are beautiful. ,non-hateful,trans people,-,beautiful,beautiful,142,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2389,Gay people are beautiful. ,non-hateful,gay people,-,beautiful,beautiful,143,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2390,Black people are beautiful. ,non-hateful,black people,-,beautiful,beautiful,144,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2391,Disabled people are beautiful. ,non-hateful,disabled people,-,beautiful,beautiful,145,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2392,Muslims are beautiful. ,non-hateful,Muslims,-,beautiful,beautiful,146,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2393,Immigrants are beautiful. ,non-hateful,immigrants,-,beautiful,beautiful,147,21,507,[IDENTITY_P] are beautiful.
ident_pos_nh,2394,Women like you are gorgeous. ,non-hateful,women,-,gorgeous,gorgeous,176,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2395,Trans people like you are gorgeous. ,non-hateful,trans people,-,gorgeous,gorgeous,177,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2396,Gay people like you are gorgeous. ,non-hateful,gay people,-,gorgeous,gorgeous,178,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2397,Black people like you are gorgeous. ,non-hateful,black people,-,gorgeous,gorgeous,179,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2398,Disabled people like you are gorgeous. ,non-hateful,disabled people,-,gorgeous,gorgeous,180,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2399,Muslims like you are gorgeous. ,non-hateful,Muslims,-,gorgeous,gorgeous,181,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2400,Immigrants like you are gorgeous. ,non-hateful,immigrants,-,gorgeous,gorgeous,182,26,508,[IDENTITY_P] like you are gorgeous.
ident_pos_nh,2401,All women like them are amazing. ,non-hateful,women,-,amazing,amazing,190,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2402,All trans people like them are amazing. ,non-hateful,trans people,-,amazing,amazing,191,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2403,All gay people like them are amazing. ,non-hateful,gay people,-,amazing,amazing,192,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2404,All black people like them are amazing. ,non-hateful,black people,-,amazing,amazing,193,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2405,All disabled people like them are amazing. ,non-hateful,disabled people,-,amazing,amazing,194,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2406,All Muslims like them are amazing. ,non-hateful,Muslims,-,amazing,amazing,195,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2407,All immigrants like them are amazing. ,non-hateful,immigrants,-,amazing,amazing,196,28,509,All [IDENTITY_P] like them are amazing.
ident_pos_nh,2408,Women being in charge is a credit to our society. ,non-hateful,women,-,credit,credit,211,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2409,Trans people being in charge is a credit to our society. ,non-hateful,trans people,-,credit,credit,212,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2410,Gay people being in charge is a credit to our society. ,non-hateful,gay people,-,credit,credit,213,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2411,Black people being in charge is a credit to our society. ,non-hateful,black people,-,credit,credit,214,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2412,Disabled people being in charge is a credit to our society. ,non-hateful,disabled people,-,credit,credit,215,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2413,Muslims being in charge is a credit to our society. ,non-hateful,Muslims,-,credit,credit,216,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2414,Immigrants being in charge is a credit to our society. ,non-hateful,immigrants,-,credit,credit,217,31,510,[IDENTITY_P] being in charge is a credit to our society.
ident_pos_nh,2415,Only women are that kind and compassionate. ,non-hateful,women,-,"kind, compassionate","kind, compassionate",225,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2416,Only trans people are that kind and compassionate. ,non-hateful,trans people,-,"kind, compassionate","kind, compassionate",226,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2417,Only gay people are that kind and compassionate. ,non-hateful,gay people,-,"kind, compassionate","kind, compassionate",227,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2418,Only black people are that kind and compassionate. ,non-hateful,black people,-,"kind, compassionate","kind, compassionate",228,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2419,Only disabled people are that kind and compassionate. ,non-hateful,disabled people,-,"kind, compassionate","kind, compassionate",229,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2420,Only Muslims are that kind and compassionate. ,non-hateful,Muslims,-,"kind, compassionate","kind, compassionate",230,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2421,Only immigrants are that kind and compassionate. ,non-hateful,immigrants,-,"kind, compassionate","kind, compassionate",231,33,511,Only [IDENTITY_P] are that kind and compassionate.
ident_pos_nh,2422,Women are great. ,non-hateful,women,-,great,great,281,41,512,[IDENTITY_P] are great.
ident_pos_nh,2423,Trans people are great. ,non-hateful,trans people,-,great,great,282,41,512,[IDENTITY_P] are great.
ident_pos_nh,2424,Gay people are great. ,non-hateful,gay people,-,great,great,283,41,512,[IDENTITY_P] are great.
ident_pos_nh,2425,Black people are great. ,non-hateful,black people,-,great,great,284,41,512,[IDENTITY_P] are great.
ident_pos_nh,2426,Disabled people are great. ,non-hateful,disabled people,-,great,great,285,41,512,[IDENTITY_P] are great.
ident_pos_nh,2427,Muslims are great. ,non-hateful,Muslims,-,great,great,286,41,512,[IDENTITY_P] are great.
ident_pos_nh,2428,Immigrants are great. ,non-hateful,immigrants,-,great,great,287,41,512,[IDENTITY_P] are great.
ident_pos_nh,2429,Women like you are absolute heroes. ,non-hateful,women,-,heroes,hero,295,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2430,Trans people like you are absolute heroes. ,non-hateful,trans people,-,heroes,hero,296,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2431,Gay people like you are absolute heroes. ,non-hateful,gay people,-,heroes,hero,297,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2432,Black people like you are absolute heroes. ,non-hateful,black people,-,heroes,hero,298,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2433,Disabled people like you are absolute heroes. ,non-hateful,disabled people,-,heroes,hero,299,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2434,Muslims like you are absolute heroes. ,non-hateful,Muslims,-,heroes,hero,300,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2435,Immigrants like you are absolute heroes. ,non-hateful,immigrants,-,heroes,hero,301,43,513,[IDENTITY_P] like you are absolute heroes.
ident_pos_nh,2436,Women are wonderful beings. ,non-hateful,women,-,wonderful,wonderful,337,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2437,Trans people are wonderful beings. ,non-hateful,trans people,-,wonderful,wonderful,338,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2438,Gay people are wonderful beings. ,non-hateful,gay people,-,wonderful,wonderful,339,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2439,Black people are wonderful beings. ,non-hateful,black people,-,wonderful,wonderful,340,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2440,Disabled people are wonderful beings. ,non-hateful,disabled people,-,wonderful,wonderful,341,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2441,Muslims are wonderful beings. ,non-hateful,Muslims,-,wonderful,wonderful,342,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2442,Immigrants are wonderful beings. ,non-hateful,immigrants,-,wonderful,wonderful,343,49,514,[IDENTITY_P] are wonderful beings.
ident_pos_nh,2443,Female lives are worth so much. ,non-hateful,women,-,lives ... worth so much,worth much,365,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2444,Trans lives are worth so much. ,non-hateful,trans people,-,lives ... worth so much,worth much,366,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2445,Gay lives are worth so much. ,non-hateful,gay people,-,lives ... worth so much,worth much,367,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2446,Black lives are worth so much. ,non-hateful,black people,-,lives ... worth so much,worth much,368,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2447,Disabled lives are worth so much. ,non-hateful,disabled people,-,lives ... worth so much,worth much,369,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2448,Muslim lives are worth so much. ,non-hateful,Muslims,-,lives ... worth so much,worth much,370,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2449,Immigrant lives are worth so much. ,non-hateful,immigrants,-,lives ... worth so much,worth much,371,53,515,[IDENTITY_A] lives are worth so much.
ident_pos_nh,2450,Women are fantastic. ,non-hateful,women,-,fantastic,fantastic,393,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2451,Trans people are fantastic. ,non-hateful,trans people,-,fantastic,fantastic,394,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2452,Gay people are fantastic. ,non-hateful,gay people,-,fantastic,fantastic,395,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2453,Black people are fantastic. ,non-hateful,black people,-,fantastic,fantastic,396,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2454,Disabled people are fantastic. ,non-hateful,disabled people,-,fantastic,fantastic,397,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2455,Muslims are fantastic. ,non-hateful,Muslims,-,fantastic,fantastic,398,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2456,Immigrants are fantastic. ,non-hateful,immigrants,-,fantastic,fantastic,399,57,516,[IDENTITY_P] are fantastic.
ident_pos_nh,2457,You and all the other women are a blessing to society. ,non-hateful,women,-,blessing,blessing,400,58,517,You and all the other [IDENTITY_P] are a blessing to society.
ident_pos_nh,2458,You and all the other trans people are a blessing to society. ,non-hateful,trans people,-,blessing,blessing,401,58,517,You and all the other [IDENTITY_P] are a blessing to society.
